time,CTPCBC_制动_空压机组1运行,CTPCBC_制动_空压机组2运行,BC1CT_制动_A1车B1架制动施加
2020-07-16 06:53:03.489,0.0,0.0,1.0
2020-07-16 06:53:03.822,0.0,0.0,1.0
2020-07-16 06:53:04.234,0.0,0.0,1.0
2020-07-16 06:53:04.564,0.0,0.0,1.0
2020-07-16 06:53:04.990,0.0,0.0,1.0
2020-07-16 06:53:05.302,0.0,0.0,1.0
2020-07-16 06:53:05.746,0.0,0.0,1.0
2020-07-16 06:53:06.060,0.0,0.0,1.0
2020-07-16 06:53:06.481,0.0,0.0,1.0
2020-07-16 06:53:06.802,0.0,0.0,1.0
2020-07-16 06:53:07.231,0.0,0.0,1.0
2020-07-16 06:53:07.536,0.0,0.0,1.0
2020-07-16 06:53:07.985,0.0,0.0,1.0
2020-07-16 06:53:08.305,0.0,0.0,1.0
2020-07-16 06:53:08.744,0.0,0.0,1.0
2020-07-16 06:53:09.037,0.0,0.0,1.0
2020-07-16 06:53:09.487,0.0,0.0,1.0
2020-07-16 06:53:09.820,0.0,0.0,1.0
2020-07-16 06:53:10.247,0.0,0.0,1.0
2020-07-16 06:53:10.558,0.0,0.0,1.0
2020-07-16 06:53:10.978,0.0,0.0,1.0
2020-07-16 06:53:11.291,0.0,0.0,1.0
2020-07-16 06:53:11.734,0.0,0.0,1.0
2020-07-16 06:53:12.052,0.0,0.0,1.0
2020-07-16 06:53:12.465,0.0,0.0,1.0
2020-07-16 06:53:12.807,0.0,0.0,1.0
2020-07-16 06:53:13.246,0.0,0.0,1.0
2020-07-16 06:53:13.566,0.0,0.0,1.0
2020-07-16 06:53:13.995,0.0,0.0,1.0
2020-07-16 06:53:14.321,0.0,0.0,1.0
2020-07-16 06:53:14.753,0.0,0.0,1.0
2020-07-16 06:53:15.076,0.0,0.0,1.0
2020-07-16 06:53:15.480,0.0,0.0,1.0
2020-07-16 06:53:15.806,0.0,0.0,1.0
2020-07-16 06:53:16.250,0.0,0.0,1.0
2020-07-16 06:53:16.559,0.0,0.0,1.0
2020-07-16 06:53:16.996,0.0,0.0,1.0
2020-07-16 06:53:17.299,0.0,0.0,1.0
2020-07-16 06:53:17.752,0.0,0.0,1.0
2020-07-16 06:53:18.072,0.0,0.0,1.0
2020-07-16 06:53:18.499,0.0,0.0,1.0
2020-07-16 06:53:18.810,0.0,0.0,1.0
2020-07-16 06:53:19.245,0.0,0.0,1.0
2020-07-16 06:53:19.577,0.0,0.0,1.0
2020-07-16 06:53:19.978,0.0,0.0,1.0
2020-07-16 06:53:20.317,0.0,0.0,1.0
2020-07-16 06:53:20.740,0.0,0.0,1.0
2020-07-16 06:53:21.074,0.0,0.0,1.0
2020-07-16 06:53:21.509,0.0,0.0,1.0
2020-07-16 06:53:21.816,0.0,0.0,1.0
2020-07-16 06:53:22.240,0.0,0.0,1.0
2020-07-16 06:53:22.551,0.0,0.0,1.0
2020-07-16 06:53:22.982,0.0,0.0,1.0
2020-07-16 06:53:23.310,0.0,0.0,1.0
2020-07-16 06:53:23.723,0.0,0.0,1.0
2020-07-16 06:53:24.055,0.0,0.0,1.0
2020-07-16 06:53:24.490,0.0,0.0,1.0
2020-07-16 06:53:24.804,0.0,0.0,1.0
2020-07-16 06:53:25.247,0.0,0.0,1.0
2020-07-16 06:53:25.537,0.0,0.0,1.0
2020-07-16 06:53:25.987,0.0,0.0,1.0
2020-07-16 06:53:26.320,0.0,0.0,1.0
2020-07-16 06:53:26.733,0.0,0.0,1.0
2020-07-16 06:53:27.045,0.0,0.0,1.0
2020-07-16 06:53:27.490,0.0,0.0,1.0
2020-07-16 06:53:27.803,0.0,0.0,1.0
2020-07-16 06:53:28.232,0.0,0.0,1.0
2020-07-16 06:53:28.563,0.0,0.0,1.0
2020-07-16 06:53:29.706,0.0,0.0,1.0
2020-07-16 06:53:29.723,0.0,0.0,1.0
2020-07-16 06:53:30.087,0.0,0.0,1.0
2020-07-16 06:53:30.481,0.0,0.0,1.0
2020-07-16 06:53:30.814,0.0,0.0,1.0
2020-07-16 06:53:31.249,0.0,0.0,1.0
2020-07-16 06:53:31.591,0.0,0.0,1.0
2020-07-16 06:53:31.995,0.0,0.0,1.0
2020-07-16 06:53:32.315,0.0,0.0,1.0
2020-07-16 06:53:32.738,0.0,0.0,1.0
2020-07-16 06:53:33.101,0.0,0.0,1.0
2020-07-16 06:53:33.494,0.0,0.0,1.0
2020-07-16 06:53:33.864,0.0,0.0,1.0
2020-07-16 06:53:34.249,0.0,0.0,1.0
2020-07-16 06:53:34.566,0.0,0.0,1.0
2020-07-16 06:53:35.001,0.0,0.0,1.0
2020-07-16 06:53:35.301,0.0,0.0,1.0
2020-07-16 06:53:35.746,0.0,0.0,1.0
2020-07-16 06:53:36.067,0.0,0.0,0.0
2020-07-16 06:53:36.511,0.0,0.0,1.0
2020-07-16 06:53:36.813,0.0,0.0,0.0
2020-07-16 06:53:37.236,0.0,0.0,1.0
2020-07-16 06:53:37.577,0.0,0.0,0.0
2020-07-16 06:53:37.987,0.0,0.0,1.0
2020-07-16 06:53:38.329,0.0,0.0,0.0
2020-07-16 06:53:38.743,0.0,0.0,1.0
2020-07-16 06:53:39.065,0.0,0.0,0.0
2020-07-16 06:53:39.468,0.0,0.0,1.0
2020-07-16 06:53:39.819,0.0,0.0,0.0
2020-07-16 06:53:40.222,0.0,0.0,1.0
2020-07-16 06:53:40.545,0.0,0.0,0.0
2020-07-16 06:53:40.990,0.0,0.0,1.0
2020-07-16 06:53:41.291,0.0,0.0,0.0
2020-07-16 06:53:41.744,0.0,0.0,1.0
2020-07-16 06:53:42.055,0.0,0.0,0.0
2020-07-16 06:53:42.488,0.0,0.0,1.0
2020-07-16 06:53:42.800,0.0,0.0,0.0
2020-07-16 06:53:43.246,0.0,0.0,1.0
2020-07-16 06:53:43.579,0.0,0.0,0.0
2020-07-16 06:53:43.981,0.0,0.0,1.0
2020-07-16 06:53:44.321,0.0,0.0,0.0
2020-07-16 06:53:44.755,0.0,0.0,1.0
2020-07-16 06:53:45.065,0.0,0.0,0.0
2020-07-16 06:53:45.498,0.0,0.0,1.0
2020-07-16 06:53:45.821,0.0,0.0,0.0
2020-07-16 06:53:46.234,0.0,0.0,1.0
2020-07-16 06:53:46.565,0.0,0.0,0.0
2020-07-16 06:53:47.008,0.0,0.0,1.0
2020-07-16 06:53:47.310,0.0,0.0,0.0
2020-07-16 06:53:47.744,0.0,0.0,1.0
2020-07-16 06:53:48.065,0.0,0.0,0.0
2020-07-16 06:53:48.498,0.0,0.0,1.0
2020-07-16 06:53:48.811,0.0,0.0,0.0
2020-07-16 06:53:49.243,0.0,0.0,1.0
2020-07-16 06:53:49.586,0.0,0.0,0.0
2020-07-16 06:53:50.002,0.0,0.0,1.0
2020-07-16 06:53:50.322,0.0,0.0,0.0
2020-07-16 06:53:50.736,0.0,0.0,1.0
2020-07-16 06:53:51.073,0.0,0.0,0.0
2020-07-16 06:53:51.507,0.0,0.0,1.0
2020-07-16 06:53:51.809,0.0,0.0,0.0
2020-07-16 06:53:52.241,0.0,0.0,1.0
2020-07-16 06:53:52.543,0.0,0.0,0.0
2020-07-16 06:53:52.985,0.0,0.0,1.0
2020-07-16 06:53:53.299,0.0,0.0,0.0
2020-07-16 06:53:53.731,0.0,0.0,1.0
2020-07-16 06:53:54.042,0.0,0.0,0.0
2020-07-16 06:53:54.485,0.0,0.0,1.0
2020-07-16 06:53:54.807,0.0,0.0,0.0
2020-07-16 06:53:55.241,0.0,0.0,1.0
2020-07-16 06:53:55.554,0.0,0.0,0.0
2020-07-16 06:53:55.979,0.0,0.0,1.0
2020-07-16 06:53:56.310,0.0,0.0,0.0
2020-07-16 06:53:56.734,0.0,0.0,1.0
2020-07-16 06:53:57.055,0.0,0.0,0.0
2020-07-16 06:53:57.478,0.0,0.0,1.0
2020-07-16 06:53:57.821,0.0,0.0,0.0
2020-07-16 06:53:58.225,0.0,0.0,1.0
2020-07-16 06:53:58.567,0.0,0.0,0.0
2020-07-16 06:53:59.002,0.0,0.0,1.0
2020-07-16 06:53:59.370,0.0,0.0,0.0
2020-07-16 06:53:59.722,0.0,0.0,1.0
2020-07-16 06:54:00.054,0.0,0.0,0.0
2020-07-16 06:54:00.502,0.0,0.0,1.0
2020-07-16 06:54:00.814,0.0,0.0,0.0
2020-07-16 06:54:01.238,0.0,0.0,1.0
2020-07-16 06:54:01.591,0.0,0.0,0.0
2020-07-16 06:54:01.994,0.0,0.0,1.0
2020-07-16 06:54:02.314,0.0,0.0,0.0
2020-07-16 06:54:02.748,0.0,0.0,1.0
2020-07-16 06:54:03.060,0.0,0.0,0.0
2020-07-16 06:54:03.512,0.0,0.0,1.0
2020-07-16 06:54:03.824,0.0,0.0,0.0
2020-07-16 06:54:04.236,0.0,0.0,1.0
2020-07-16 06:54:04.548,0.0,0.0,0.0
2020-07-16 06:54:05.003,0.0,0.0,1.0
2020-07-16 06:54:05.299,0.0,0.0,0.0
2020-07-16 06:54:05.721,0.0,0.0,1.0
2020-07-16 06:54:06.084,0.0,0.0,0.0
2020-07-16 06:54:06.487,0.0,0.0,1.0
2020-07-16 06:54:06.797,0.0,0.0,0.0
2020-07-16 06:54:07.261,0.0,0.0,1.0
2020-07-16 06:54:07.583,0.0,0.0,0.0
2020-07-16 06:54:08.020,0.0,0.0,1.0
2020-07-16 06:54:08.302,0.0,0.0,0.0
2020-07-16 06:54:08.727,0.0,0.0,1.0
2020-07-16 06:54:09.048,0.0,0.0,0.0
2020-07-16 06:54:09.484,0.0,0.0,1.0
2020-07-16 06:54:09.795,0.0,0.0,0.0
2020-07-16 06:54:10.230,0.0,0.0,1.0
2020-07-16 06:54:10.553,0.0,0.0,0.0
2020-07-16 06:54:10.986,0.0,0.0,1.0
2020-07-16 06:54:11.300,0.0,0.0,0.0
2020-07-16 06:54:11.734,0.0,0.0,1.0
2020-07-16 06:54:12.036,0.0,0.0,0.0
2020-07-16 06:54:12.509,0.0,0.0,1.0
2020-07-16 06:54:12.809,0.0,0.0,0.0
2020-07-16 06:54:13.235,0.0,0.0,1.0
2020-07-16 06:54:13.575,0.0,0.0,0.0
2020-07-16 06:54:13.988,0.0,0.0,1.0
2020-07-16 06:54:14.329,0.0,0.0,0.0
2020-07-16 06:54:14.720,0.0,0.0,1.0
2020-07-16 06:54:15.042,0.0,0.0,0.0
2020-07-16 06:54:15.485,0.0,0.0,1.0
2020-07-16 06:54:15.806,0.0,0.0,0.0
2020-07-16 06:54:16.230,0.0,0.0,1.0
2020-07-16 06:54:16.581,0.0,0.0,0.0
2020-07-16 06:54:16.994,0.0,0.0,1.0
2020-07-16 06:54:17.325,0.0,0.0,0.0
2020-07-16 06:54:17.746,0.0,0.0,1.0
2020-07-16 06:54:18.069,0.0,0.0,0.0
2020-07-16 06:54:18.502,0.0,0.0,1.0
2020-07-16 06:54:18.825,0.0,0.0,0.0
2020-07-16 06:54:19.253,0.0,0.0,1.0
2020-07-16 06:54:19.535,0.0,0.0,0.0
2020-07-16 06:54:20.008,0.0,0.0,1.0
2020-07-16 06:54:20.299,0.0,0.0,0.0
2020-07-16 06:54:20.733,0.0,0.0,1.0
2020-07-16 06:54:21.045,0.0,0.0,0.0
2020-07-16 06:54:21.499,0.0,0.0,1.0
2020-07-16 06:54:21.791,0.0,0.0,0.0
2020-07-16 06:54:22.253,0.0,0.0,1.0
2020-07-16 06:54:22.576,0.0,0.0,0.0
2020-07-16 06:54:23.002,0.0,0.0,1.0
2020-07-16 06:54:23.312,0.0,0.0,0.0
2020-07-16 06:54:23.718,0.0,0.0,1.0
2020-07-16 06:54:24.068,0.0,0.0,0.0
2020-07-16 06:54:24.483,0.0,0.0,1.0
2020-07-16 06:54:24.805,0.0,0.0,0.0
2020-07-16 06:54:25.239,0.0,0.0,1.0
2020-07-16 06:54:25.535,0.0,0.0,0.0
2020-07-16 06:54:25.996,0.0,0.0,1.0
2020-07-16 06:54:26.320,0.0,0.0,0.0
2020-07-16 06:54:26.733,0.0,0.0,1.0
2020-07-16 06:54:27.084,0.0,0.0,0.0
2020-07-16 06:54:27.497,0.0,0.0,1.0
2020-07-16 06:54:27.815,0.0,0.0,0.0
2020-07-16 06:54:28.250,0.0,0.0,1.0
2020-07-16 06:54:28.633,0.0,0.0,0.0
2020-07-16 06:54:28.977,0.0,0.0,1.0
2020-07-16 06:54:29.329,0.0,0.0,0.0
2020-07-16 06:54:29.743,0.0,0.0,1.0
2020-07-16 06:54:30.065,0.0,0.0,0.0
2020-07-16 06:54:30.500,0.0,0.0,1.0
2020-07-16 06:54:30.822,0.0,0.0,0.0
2020-07-16 06:54:31.255,0.0,0.0,1.0
2020-07-16 06:54:31.536,0.0,0.0,0.0
2020-07-16 06:54:32.002,0.0,0.0,1.0
2020-07-16 06:54:32.313,0.0,0.0,0.0
2020-07-16 06:54:32.737,0.0,0.0,1.0
2020-07-16 06:54:33.057,0.0,0.0,0.0
2020-07-16 06:54:33.501,0.0,0.0,1.0
2020-07-16 06:54:33.804,0.0,0.0,0.0
2020-07-16 06:54:34.247,0.0,0.0,1.0
2020-07-16 06:54:34.549,0.0,0.0,0.0
2020-07-16 06:54:34.984,0.0,0.0,1.0
2020-07-16 06:54:35.305,0.0,0.0,0.0
2020-07-16 06:54:35.747,0.0,0.0,1.0
2020-07-16 06:54:36.077,0.0,0.0,0.0
2020-07-16 06:54:36.494,0.0,0.0,1.0
2020-07-16 06:54:36.827,0.0,0.0,0.0
2020-07-16 06:54:37.251,0.0,0.0,1.0
2020-07-16 06:54:37.563,0.0,0.0,0.0
2020-07-16 06:54:38.000,0.0,0.0,1.0
2020-07-16 06:54:38.321,0.0,0.0,0.0
2020-07-16 06:54:38.821,0.0,0.0,1.0
2020-07-16 06:54:39.064,0.0,0.0,0.0
2020-07-16 06:54:39.497,0.0,0.0,1.0
2020-07-16 06:54:39.868,0.0,0.0,0.0
2020-07-16 06:54:40.234,0.0,0.0,1.0
2020-07-16 06:54:40.546,0.0,0.0,0.0
2020-07-16 06:54:40.981,0.0,0.0,1.0
2020-07-16 06:54:41.282,0.0,0.0,0.0
2020-07-16 06:54:41.736,0.0,0.0,1.0
2020-07-16 06:54:42.059,0.0,1.0,0.0
2020-07-16 06:54:42.471,0.0,0.0,1.0
2020-07-16 06:54:42.801,0.0,1.0,0.0
2020-07-16 06:54:43.235,0.0,0.0,1.0
2020-07-16 06:54:43.546,0.0,1.0,0.0
2020-07-16 06:54:43.980,0.0,0.0,1.0
2020-07-16 06:54:44.326,0.0,1.0,0.0
2020-07-16 06:54:44.740,0.0,0.0,1.0
2020-07-16 06:54:45.062,0.0,1.0,0.0
2020-07-16 06:54:45.496,0.0,0.0,1.0
2020-07-16 06:54:45.808,0.0,1.0,0.0
2020-07-16 06:54:46.241,0.0,0.0,1.0
2020-07-16 06:54:46.574,0.0,1.0,0.0
2020-07-16 06:54:47.008,0.0,0.0,1.0
2020-07-16 06:54:47.308,0.0,1.0,0.0
2020-07-16 06:54:47.752,0.0,0.0,1.0
2020-07-16 06:54:48.074,0.0,1.0,0.0
2020-07-16 06:54:48.497,0.0,0.0,1.0
2020-07-16 06:54:48.819,0.0,1.0,0.0
2020-07-16 06:54:49.242,0.0,0.0,1.0
2020-07-16 06:54:49.563,0.0,1.0,0.0
2020-07-16 06:54:50.005,0.0,0.0,1.0
2020-07-16 06:54:50.306,0.0,1.0,0.0
2020-07-16 06:54:50.749,0.0,0.0,1.0
2020-07-16 06:54:51.059,0.0,1.0,0.0
2020-07-16 06:54:51.494,0.0,0.0,1.0
2020-07-16 06:54:52.230,0.0,0.0,1.0
2020-07-16 06:54:52.804,0.0,1.0,0.0
2020-07-16 06:54:52.982,0.0,0.0,1.0
2020-07-16 06:54:53.556,0.0,1.0,0.0
2020-07-16 06:54:53.735,0.0,0.0,1.0
2020-07-16 06:54:54.287,0.0,1.0,0.0
2020-07-16 06:54:54.491,0.0,0.0,1.0
2020-07-16 06:54:55.069,0.0,1.0,0.0
2020-07-16 06:54:55.235,0.0,0.0,1.0
2020-07-16 06:54:55.823,0.0,1.0,0.0
2020-07-16 06:54:55.972,0.0,0.0,1.0
2020-07-16 06:54:56.578,0.0,1.0,0.0
2020-07-16 06:54:56.731,0.0,0.0,1.0
2020-07-16 06:54:57.320,0.0,1.0,0.0
2020-07-16 06:54:57.486,0.0,0.0,1.0
2020-07-16 06:54:58.042,0.0,1.0,0.0
2020-07-16 06:54:58.222,0.0,0.0,1.0
2020-07-16 06:54:58.804,0.0,1.0,0.0
2020-07-16 06:54:59.001,0.0,0.0,1.0
2020-07-16 06:54:59.557,0.0,1.0,0.0
2020-07-16 06:54:59.755,0.0,0.0,1.0
2020-07-16 06:55:00.298,0.0,1.0,0.0
2020-07-16 06:55:00.489,0.0,0.0,1.0
2020-07-16 06:55:01.052,0.0,1.0,0.0
2020-07-16 06:55:01.234,0.0,0.0,1.0
2020-07-16 06:55:01.843,0.0,1.0,0.0
2020-07-16 06:55:01.997,0.0,0.0,1.0
2020-07-16 06:55:02.593,0.0,1.0,0.0
2020-07-16 06:55:02.763,0.0,0.0,1.0
2020-07-16 06:55:03.325,0.0,1.0,0.0
2020-07-16 06:55:03.497,0.0,0.0,1.0
2020-07-16 06:55:04.086,0.0,1.0,0.0
2020-07-16 06:55:04.243,0.0,0.0,1.0
2020-07-16 06:55:04.820,0.0,1.0,0.0
2020-07-16 06:55:04.998,0.0,0.0,1.0
2020-07-16 06:55:05.553,0.0,1.0,0.0
2020-07-16 06:55:05.733,0.0,0.0,1.0
2020-07-16 06:55:06.345,0.0,1.0,0.0
2020-07-16 06:55:06.490,0.0,0.0,1.0
2020-07-16 06:55:07.069,0.0,1.0,0.0
2020-07-16 06:55:07.241,0.0,0.0,1.0
2020-07-16 06:55:07.824,0.0,1.0,0.0
2020-07-16 06:55:07.975,0.0,0.0,1.0
2020-07-16 06:55:08.568,0.0,1.0,0.0
2020-07-16 06:55:08.733,0.0,0.0,1.0
2020-07-16 06:55:09.296,0.0,1.0,0.0
2020-07-16 06:55:09.511,0.0,0.0,1.0
2020-07-16 06:55:10.062,0.0,1.0,0.0
2020-07-16 06:55:10.234,0.0,0.0,1.0
2020-07-16 06:55:10.843,0.0,1.0,0.0
2020-07-16 06:55:10.967,0.0,0.0,1.0
2020-07-16 06:55:11.557,0.0,1.0,0.0
2020-07-16 06:55:11.731,0.0,0.0,1.0
2020-07-16 06:55:12.311,0.0,1.0,0.0
2020-07-16 06:55:12.484,0.0,0.0,1.0
2020-07-16 06:55:13.067,0.0,1.0,0.0
2020-07-16 06:55:13.236,0.0,0.0,1.0
2020-07-16 06:55:13.805,0.0,1.0,0.0
2020-07-16 06:55:13.978,0.0,0.0,1.0
2020-07-16 06:55:14.558,0.0,1.0,0.0
2020-07-16 06:55:14.722,0.0,0.0,1.0
2020-07-16 06:55:15.314,0.0,1.0,0.0
2020-07-16 06:55:15.485,0.0,0.0,1.0
2020-07-16 06:55:16.052,0.0,1.0,0.0
2020-07-16 06:55:16.227,0.0,0.0,1.0
2020-07-16 06:55:16.828,0.0,1.0,0.0
2020-07-16 06:55:16.981,0.0,0.0,1.0
2020-07-16 06:55:17.562,0.0,1.0,0.0
2020-07-16 06:55:17.725,0.0,0.0,1.0
2020-07-16 06:55:18.285,0.0,1.0,0.0
2020-07-16 06:55:18.478,0.0,0.0,1.0
2020-07-16 06:55:19.067,0.0,1.0,0.0
2020-07-16 06:55:19.241,0.0,0.0,1.0
2020-07-16 06:55:19.792,0.0,1.0,0.0
2020-07-16 06:55:19.984,0.0,0.0,1.0
2020-07-16 06:55:20.579,0.0,1.0,0.0
2020-07-16 06:55:20.739,0.0,0.0,1.0
2020-07-16 06:55:21.284,0.0,1.0,0.0
2020-07-16 06:55:21.500,0.0,0.0,1.0
2020-07-16 06:55:22.047,0.0,1.0,0.0
2020-07-16 06:55:22.234,0.0,0.0,1.0
2020-07-16 06:55:22.814,0.0,1.0,0.0
2020-07-16 06:55:22.980,0.0,0.0,1.0
2020-07-16 06:55:23.563,0.0,1.0,0.0
2020-07-16 06:55:23.743,0.0,0.0,1.0
2020-07-16 06:55:24.328,0.0,1.0,0.0
2020-07-16 06:55:24.498,0.0,0.0,1.0
2020-07-16 06:55:25.043,0.0,1.0,0.0
2020-07-16 06:55:25.241,0.0,0.0,1.0
2020-07-16 06:55:25.800,0.0,1.0,0.0
2020-07-16 06:55:25.984,0.0,0.0,1.0
2020-07-16 06:55:26.573,0.0,1.0,0.0
2020-07-16 06:55:26.728,0.0,0.0,1.0
2020-07-16 06:55:27.330,0.0,1.0,0.0
2020-07-16 06:55:27.511,0.0,0.0,1.0
2020-07-16 06:55:28.095,0.0,1.0,0.0
2020-07-16 06:55:28.234,0.0,0.0,1.0
2020-07-16 06:55:28.809,0.0,1.0,0.0
2020-07-16 06:55:28.986,0.0,0.0,1.0
2020-07-16 06:55:29.562,0.0,1.0,0.0
2020-07-16 06:55:29.731,0.0,0.0,1.0
2020-07-16 06:55:30.296,0.0,1.0,0.0
2020-07-16 06:55:30.493,0.0,0.0,1.0
2020-07-16 06:55:31.060,0.0,1.0,0.0
2020-07-16 06:55:31.257,0.0,0.0,1.0
2020-07-16 06:55:31.800,0.0,1.0,0.0
2020-07-16 06:55:31.989,0.0,0.0,1.0
2020-07-16 06:55:32.555,0.0,1.0,0.0
2020-07-16 06:55:32.746,0.0,0.0,1.0
2020-07-16 06:55:33.320,0.0,1.0,0.0
2020-07-16 06:55:33.500,0.0,0.0,1.0
2020-07-16 06:55:34.043,0.0,1.0,0.0
2020-07-16 06:55:34.233,0.0,0.0,1.0
2020-07-16 06:55:34.809,0.0,1.0,0.0
2020-07-16 06:55:34.989,0.0,0.0,1.0
2020-07-16 06:55:35.579,0.0,1.0,0.0
2020-07-16 06:55:35.752,0.0,0.0,1.0
2020-07-16 06:55:36.306,0.0,1.0,0.0
2020-07-16 06:55:36.483,0.0,0.0,1.0
2020-07-16 06:55:37.063,0.0,1.0,0.0
2020-07-16 06:55:37.237,0.0,0.0,1.0
2020-07-16 06:55:37.827,0.0,1.0,0.0
2020-07-16 06:55:37.981,0.0,0.0,1.0
2020-07-16 06:55:38.553,0.0,1.0,0.0
2020-07-16 06:55:38.746,0.0,0.0,1.0
2020-07-16 06:55:39.323,0.0,1.0,0.0
2020-07-16 06:55:39.508,0.0,0.0,1.0
2020-07-16 06:55:40.067,0.0,1.0,0.0
2020-07-16 06:55:40.252,0.0,0.0,1.0
2020-07-16 06:55:40.814,0.0,1.0,0.0
2020-07-16 06:55:41.015,0.0,0.0,1.0
2020-07-16 06:55:41.578,0.0,1.0,0.0
2020-07-16 06:55:41.739,0.0,0.0,1.0
2020-07-16 06:55:42.304,0.0,1.0,0.0
2020-07-16 06:55:42.492,0.0,0.0,1.0
2020-07-16 06:55:43.072,0.0,1.0,0.0
2020-07-16 06:55:43.235,0.0,0.0,1.0
2020-07-16 06:55:43.788,0.0,1.0,0.0
2020-07-16 06:55:43.979,0.0,0.0,1.0
2020-07-16 06:55:44.543,0.0,1.0,0.0
2020-07-16 06:55:44.722,0.0,0.0,1.0
2020-07-16 06:55:45.307,0.0,1.0,0.0
2020-07-16 06:55:45.486,0.0,0.0,1.0
2020-07-16 06:55:46.076,0.0,1.0,0.0
2020-07-16 06:55:46.238,0.0,0.0,1.0
2020-07-16 06:55:46.799,0.0,1.0,0.0
2020-07-16 06:55:47.007,0.0,0.0,1.0
2020-07-16 06:55:47.553,0.0,1.0,0.0
2020-07-16 06:55:47.706,0.0,0.0,1.0
2020-07-16 06:55:48.310,0.0,1.0,0.0
2020-07-16 06:55:48.508,0.0,0.0,1.0
2020-07-16 06:55:49.047,0.0,1.0,0.0
2020-07-16 06:55:49.232,0.0,0.0,1.0
2020-07-16 06:55:49.839,0.0,1.0,0.0
2020-07-16 06:55:49.976,0.0,0.0,1.0
2020-07-16 06:55:50.576,0.0,1.0,0.0
2020-07-16 06:55:50.745,0.0,0.0,1.0
2020-07-16 06:55:51.301,0.0,1.0,0.0
2020-07-16 06:55:51.487,0.0,0.0,1.0
2020-07-16 06:55:52.058,0.0,1.0,0.0
2020-07-16 06:55:52.252,0.0,0.0,1.0
2020-07-16 06:55:52.804,0.0,1.0,0.0
2020-07-16 06:55:52.998,0.0,0.0,1.0
2020-07-16 06:55:53.558,0.0,1.0,0.0
2020-07-16 06:55:53.739,0.0,0.0,1.0
2020-07-16 06:55:54.342,0.0,1.0,0.0
2020-07-16 06:55:54.481,0.0,0.0,1.0
2020-07-16 06:55:55.065,0.0,1.0,0.0
2020-07-16 06:55:55.235,0.0,0.0,1.0
2020-07-16 06:55:55.820,0.0,1.0,0.0
2020-07-16 06:55:55.990,0.0,0.0,1.0
2020-07-16 06:55:56.567,0.0,1.0,0.0
2020-07-16 06:55:56.743,0.0,0.0,1.0
2020-07-16 06:55:57.313,0.0,1.0,0.0
2020-07-16 06:55:57.496,0.0,0.0,1.0
2020-07-16 06:55:58.079,0.0,1.0,0.0
2020-07-16 06:55:58.242,0.0,0.0,1.0
2020-07-16 06:55:58.813,0.0,1.0,0.0
2020-07-16 06:55:59.016,0.0,0.0,1.0
2020-07-16 06:55:59.568,0.0,1.0,0.0
2020-07-16 06:55:59.728,0.0,0.0,1.0
2020-07-16 06:56:00.426,0.0,1.0,0.0
2020-07-16 06:56:00.491,0.0,0.0,1.0
2020-07-16 06:56:01.073,0.0,1.0,0.0
2020-07-16 06:56:01.254,0.0,0.0,1.0
2020-07-16 06:56:01.838,0.0,1.0,0.0
2020-07-16 06:56:02.020,0.0,0.0,1.0
2020-07-16 06:56:02.575,0.0,1.0,0.0
2020-07-16 06:56:02.754,0.0,0.0,1.0
2020-07-16 06:56:03.309,0.0,1.0,0.0
2020-07-16 06:56:03.509,0.0,0.0,1.0
2020-07-16 06:56:04.072,0.0,1.0,0.0
2020-07-16 06:56:04.232,0.0,0.0,1.0
2020-07-16 06:56:04.828,0.0,1.0,0.0
2020-07-16 06:56:04.996,0.0,0.0,1.0
2020-07-16 06:56:05.563,0.0,1.0,0.0
2020-07-16 06:56:05.727,0.0,0.0,1.0
2020-07-16 06:56:06.316,0.0,1.0,0.0
2020-07-16 06:56:06.484,0.0,0.0,1.0
2020-07-16 06:56:07.094,0.0,1.0,0.0
2020-07-16 06:56:07.239,0.0,0.0,1.0
2020-07-16 06:56:07.808,0.0,1.0,0.0
2020-07-16 06:56:07.984,0.0,0.0,1.0
2020-07-16 06:56:08.545,0.0,1.0,0.0
2020-07-16 06:56:08.728,0.0,0.0,1.0
2020-07-16 06:56:09.310,0.0,1.0,0.0
2020-07-16 06:56:09.473,0.0,0.0,1.0
2020-07-16 06:56:10.083,0.0,1.0,0.0
2020-07-16 06:56:10.239,0.0,0.0,1.0
2020-07-16 06:56:10.808,0.0,1.0,0.0
2020-07-16 06:56:10.983,0.0,0.0,1.0
2020-07-16 06:56:11.563,0.0,1.0,0.0
2020-07-16 06:56:11.735,0.0,0.0,1.0
2020-07-16 06:56:12.299,0.0,1.0,0.0
2020-07-16 06:56:12.510,0.0,0.0,1.0
2020-07-16 06:56:13.084,0.0,1.0,0.0
2020-07-16 06:56:13.242,0.0,0.0,1.0
2020-07-16 06:56:13.823,0.0,1.0,0.0
2020-07-16 06:56:14.014,0.0,0.0,1.0
2020-07-16 06:56:14.580,0.0,1.0,0.0
2020-07-16 06:56:14.757,0.0,0.0,1.0
2020-07-16 06:56:15.326,0.0,1.0,0.0
2020-07-16 06:56:15.491,0.0,0.0,1.0
2020-07-16 06:56:16.041,0.0,1.0,0.0
2020-07-16 06:56:16.234,0.0,0.0,1.0
2020-07-16 06:56:16.816,0.0,1.0,0.0
2020-07-16 06:56:16.988,0.0,0.0,1.0
2020-07-16 06:56:17.540,0.0,1.0,0.0
